Pais;Categoria;KPI;Canal;Periodo;Valor;Variacion_vs_PY
Center Zone;TCCC;Volume per Trip;Traditional Trade;MAT Dec-24;2.13;0.018779342723004744
Center Zone;TCCC;Volume per Trip;Traditional Trade;MAT Dec-25;2.17;0.018779342723004744
Center Zone;TCCC;Volume per Trip;Minimarkets;MAT Dec-23;2.66;-0.06000000000000005
Center Zone;TCCC;Volume per Trip;Minimarkets;MAT Dec-24;3;-0.06000000000000005
Center Zone;TCCC;Volume per Trip;Minimarkets;MAT Dec-25;2.82;-0.06000000000000005
Center Zone;TCCC;Volume per Trip;Traditional Stores;MAT Dec-23;1.85;0.030303030303030276
Center Zone;TCCC;Volume per Trip;Traditional Stores;MAT Dec-24;1.98;0.030303030303030276
Center Zone;TCCC;Volume per Trip;Traditional Stores;MAT Dec-25;2.04;0.030303030303030276
Center Zone;TCCC;Volume per Trip;Pharma;MAT Dec-23;1.55;0.17307692307692313
Center Zone;TCCC;Volume per Trip;Pharma;MAT Dec-24;1.56;0.17307692307692313
Center Zone;TCCC;Volume per Trip;Pharma;MAT Dec-25;1.83;0.17307692307692313
Center Zone;TCCC;Volume per Trip;Ecomm;MAT Dec-23;2.88;-0.16208791208791218
Center Zone;TCCC;Volume per Trip;Ecomm;MAT Dec-24;3.64;-0.16208791208791218
Center Zone;TCCC;Volume per Trip;Ecomm;MAT Dec-25;3.05;-0.16208791208791218
Center Zone;TCCC;Volume per Trip;Door to Door;MAT Dec-23;9.04;-0.022754491017964007
Center Zone;TCCC;Volume per Trip;Door to Door;MAT Dec-24;8.35;-0.022754491017964007
Center Zone;TCCC;Volume per Trip;Door to Door;MAT Dec-25;8.16;-0.022754491017964007
Center Zone;TCCC;Volume per Trip;Specialized Stores;MAT Dec-23;3.04;0.045454545454545414
Center Zone;TCCC;Volume per Trip;Specialized Stores;MAT Dec-24;2.42;0.045454545454545414
Center Zone;TCCC;Volume per Trip;Specialized Stores;MAT Dec-25;2.53;0.045454545454545414
Center Zone;FMCG;Value USD;Total Market;MAT Dec-23;45126300000;0.05348118803189017
Center Zone;FMCG;Value USD;Total Market;MAT Dec-24;49207770000;0.05348118803189017
Center Zone;FMCG;Value USD;Total Market;MAT Dec-25;51839460000;0.05348118803189017
Center Zone;FMCG;Value USD;Modern Trade;MAT Dec-23;19910710000;0.07748135642758824
Center Zone;FMCG;Value USD;Modern Trade;MAT Dec-24;22923450000;0.07748135642758824
Center Zone;FMCG;Value USD;Modern Trade;MAT Dec-25;24699590000;0.07748135642758824
Center Zone;FMCG;Value USD;Hypermarket;MAT Dec-23;3912126000;0.05186189894315674
Center Zone;FMCG;Value USD;Hypermarket;MAT Dec-24;4195797000;0.05186189894315674
Center Zone;FMCG;Value USD;Hypermarket;MAT Dec-25;4413399000;0.05186189894315674
Center Zone;FMCG;Value USD;Supermarket;MAT Dec-23;4989144000;0.07586429332768674
Center Zone;FMCG;Value USD;Supermarket;MAT Dec-24;5596335000;0.07586429332768674
Center Zone;FMCG;Value USD;Supermarket;MAT Dec-25;6020897000;0.07586429332768674
Center Zone;FMCG;Value USD;Convenience;MAT Dec-23;175781200;0.33565568445108185
Center Zone;FMCG;Value USD;Convenience;MAT Dec-24;277821900;0.33565568445108185
Center Zone;FMCG;Value USD;Convenience;MAT Dec-25;371074400;0.33565568445108185
Center Zone;FMCG;Value USD;Discounters;MAT Dec-23;8884717000;0.10134404147200282
Center Zone;FMCG;Value USD;Discounters;MAT Dec-24;10740740000;0.10134404147200282
Center Zone;FMCG;Value USD;Discounters;MAT Dec-25;11829250000;0.10134404147200282
Center Zone;FMCG;Value USD;Wholesalers;MAT Dec-23;1948939000;-0.02261602177257127
Center Zone;FMCG;Value USD;Wholesalers;MAT Dec-24;2112750000;-0.02261602177257127
Center Zone;FMCG;Value USD;Wholesalers;MAT Dec-25;2064968000;-0.02261602177257127
Center Zone;FMCG;Value USD;Traditional Trade;MAT Dec-23;19722000000;0.028917574132197643
Center Zone;FMCG;Value USD;Traditional Trade;MAT Dec-24;20358900000;0.028917574132197643
Center Zone;FMCG;Value USD;Traditional Trade;MAT Dec-25;20947630000;0.028917574132197643
Center Zone;FMCG;Value USD;Minimarkets;MAT Dec-23;4732811000;-0.005604152611570101
Center Zone;FMCG;Value USD;Minimarkets;MAT Dec-24;4975953000;-0.005604152611570101
Center Zone;FMCG;Value USD;Minimarkets;MAT Dec-25;4948067000;-0.005604152611570101
Center Zone;FMCG;Value USD;Traditional Stores;MAT Dec-23;9276420000;0.06631821643558355
Center Zone;FMCG;Value USD;Traditional Stores;MAT Dec-24;9585300000;0.06631821643558355
Center Zone;FMCG;Value USD;Traditional Stores;MAT Dec-25;10220980000;0.06631821643558355
Center Zone;FMCG;Value USD;Pharma;MAT Dec-23;1066909000;0.1283764675949366
Center Zone;FMCG;Value USD;Pharma;MAT Dec-24;1163383000;0.1283764675949366
Center Zone;FMCG;Value USD;Pharma;MAT Dec-25;1312734000;0.1283764675949366
Center Zone;FMCG;Value USD;Ecomm;MAT Dec-23;368437200;0.5115252122609091
Center Zone;FMCG;Value USD;Ecomm;MAT Dec-24;472885000;0.5115252122609091
Center Zone;FMCG;Value USD;Ecomm;MAT Dec-25;714777600;0.5115252122609091
Center Zone;FMCG;Value USD;Door to Door;MAT Dec-23;1829074000;-0.04292499917726167
Center Zone;FMCG;Value USD;Door to Door;MAT Dec-24;1823180000;-0.04292499917726167
Center Zone;FMCG;Value USD;Door to Door;MAT Dec-25;1744920000;-0.04292499917726167
Center Zone;FMCG;Value USD;Specialized Stores;MAT Dec-23;1158429000;-0.03656690687591846
Center Zone;FMCG;Value USD;Specialized Stores;MAT Dec-24;1226847000;-0.03656690687591846
Center Zone;FMCG;Value USD;Specialized Stores;MAT Dec-25;1181985000;-0.03656690687591846
Center Zone;NARTD;Value USD;Total Market;MAT Dec-23;3290792000;0.07337532096258714
Center Zone;NARTD;Value USD;Total Market;MAT Dec-24;3558826000;0.07337532096258714
Center Zone;NARTD;Value USD;Total Market;MAT Dec-25;3819956000;0.07337532096258714
Center Zone;NARTD;Value USD;Modern Trade;MAT Dec-23;793393700;0.11180084066116569
Center Zone;NARTD;Value USD;Modern Trade;MAT Dec-24;969784300;0.11180084066116569
Center Zone;NARTD;Value USD;Modern Trade;MAT Dec-25;1078207000;0.11180084066116569
Center Zone;NARTD;Value USD;Hypermarket;MAT Dec-23;153998300;0.06398296236020995
Center Zone;NARTD;Value USD;Hypermarket;MAT Dec-24;166642800;0.06398296236020995
Center Zone;NARTD;Value USD;Hypermarket;MAT Dec-25;177305100;0.06398296236020995
Center Zone;NARTD;Value USD;Supermarket;MAT Dec-23;206949700;0.11702000562021797
Center Zone;NARTD;Value USD;Supermarket;MAT Dec-24;237713200;0.11702000562021797
Center Zone;NARTD;Value USD;Supermarket;MAT Dec-25;265530400;0.11702000562021797
Center Zone;NARTD;Value USD;Convenience;MAT Dec-23;30142120;0.1575999629705549
Center Zone;NARTD;Value USD;Convenience;MAT Dec-24;46881610;0.1575999629705549
Center Zone;NARTD;Value USD;Convenience;MAT Dec-25;54270150;0.1575999629705549
Center Zone;NARTD;Value USD;Discounters;MAT Dec-23;296006000;0.17267429094051745
Center Zone;NARTD;Value USD;Discounters;MAT Dec-24;397117600;0.17267429094051745
Center Zone;NARTD;Value USD;Discounters;MAT Dec-25;465689600;0.17267429094051745
Center Zone;NARTD;Value USD;Wholesalers;MAT Dec-23;106297600;-0.04955562582970163
Center Zone;NARTD;Value USD;Wholesalers;MAT Dec-24;121429200;-0.04955562582970163
Center Zone;NARTD;Value USD;Wholesalers;MAT Dec-25;115411700;-0.04955562582970163
Center Zone;NARTD;Value USD;Traditional Trade;MAT Dec-23;1924544000;0.06973225960812623
Center Zone;NARTD;Value USD;Traditional Trade;MAT Dec-24;1953945000;0.06973225960812623
Center Zone;NARTD;Value USD;Traditional Trade;MAT Dec-25;2090198000;0.06973225960812623
Center Zone;NARTD;Value USD;Minimarkets;MAT Dec-23;254560000;0.0393165715080428
Center Zone;NARTD;Value USD;Minimarkets;MAT Dec-24;322128800;0.0393165715080428
Center Zone;NARTD;Value USD;Minimarkets;MAT Dec-25;334793800;0.0393165715080428
Center Zone;NARTD;Value USD;Traditional Stores;MAT Dec-23;1567524000;0.06546420441858225
Center Zone;NARTD;Value USD;Traditional Stores;MAT Dec-24;1500255000;0.06546420441858225
Center Zone;NARTD;Value USD;Traditional Stores;MAT Dec-25;1598468000;0.06546420441858225
Center Zone;NARTD;Value USD;Pharma;MAT Dec-23;6132464;0.2717745926470656
Center Zone;NARTD;Value USD;Pharma;MAT Dec-24;10810650;0.2717745926470656
Center Zone;NARTD;Value USD;Pharma;MAT Dec-25;13748710;0.2717745926470656
Center Zone;NARTD;Value USD;Ecomm;MAT Dec-23;17202820;0.36886569553497783
Center Zone;NARTD;Value USD;Ecomm;MAT Dec-24;22837960;0.36886569553497783
Center Zone;NARTD;Value USD;Ecomm;MAT Dec-25;31262100;0.36886569553497783
Center Zone;NARTD;Value USD;Door to Door;MAT Dec-23;455701200;-0.02511427944234257
Center Zone;NARTD;Value USD;Door to Door;MAT Dec-24;465109900;-0.02511427944234257
Center Zone;NARTD;Value USD;Door to Door;MAT Dec-25;453429000;-0.02511427944234257
Center Zone;NARTD;Value USD;Specialized Stores;MAT Dec-23;13384380;0.15756940203200065
Center Zone;NARTD;Value USD;Specialized Stores;MAT Dec-24;15276570;0.15756940203200065
Center Zone;NARTD;Value USD;Specialized Stores;MAT Dec-25;17683690;0.15756940203200065
Center Zone;TCCC;Value USD;Total Market;MAT Dec-23;1325881000;0.05817316613422885
Center Zone;TCCC;Value USD;Total Market;MAT Dec-24;1395781000;0.05817316613422885
Center Zone;TCCC;Value USD;Total Market;MAT Dec-25;1476978000;0.05817316613422885
Center Zone;TCCC;Value USD;Modern Trade;MAT Dec-23;276960800;0.11797668196395983
Center Zone;TCCC;Value USD;Modern Trade;MAT Dec-24;338622000;0.11797668196395983
Center Zone;TCCC;Value USD;Modern Trade;MAT Dec-25;378571500;0.11797668196395983
Center Zone;TCCC;Value USD;Hypermarket;MAT Dec-23;63758180;0.09989885350337002
Center Zone;TCCC;Value USD;Hypermarket;MAT Dec-24;68761650;0.09989885350337002
Center Zone;TCCC;Value USD;Hypermarket;MAT Dec-25;75630860;0.09989885350337002
Center Zone;TCCC;Value USD;Supermarket;MAT Dec-23;76299910;0.10294713619735973
Center Zone;TCCC;Value USD;Supermarket;MAT Dec-24;85697770;0.10294713619735973
Center Zone;TCCC;Value USD;Supermarket;MAT Dec-25;94520110;0.10294713619735973
Center Zone;TCCC;Value USD;Convenience;MAT Dec-23;12513100;0.01974511117950084
Center Zone;TCCC;Value USD;Convenience;MAT Dec-24;20860860;0.01974511117950084
Center Zone;TCCC;Value USD;Convenience;MAT Dec-25;21272760;0.01974511117950084
Center Zone;TCCC;Value USD;Discounters;MAT Dec-23;90933030;0.2169219236516866
Center Zone;TCCC;Value USD;Discounters;MAT Dec-24;123261400;0.2169219236516866
Center Zone;TCCC;Value USD;Discounters;MAT Dec-25;149999500;0.2169219236516866
Center Zone;TCCC;Value USD;Wholesalers;MAT Dec-23;33456600;-0.07222728518064436
Center Zone;TCCC;Value USD;Wholesalers;MAT Dec-24;40040270;-0.07222728518064436
Center Zone;TCCC;Value USD;Wholesalers;MAT Dec-25;37148270;-0.07222728518064436
Center Zone;TCCC;Value USD;Traditional Trade;MAT Dec-23;999712600;0.04029144301062315
Center Zone;TCCC;Value USD;Traditional Trade;MAT Dec-24;983355200;0.04029144301062315
Center Zone;TCCC;Value USD;Traditional Trade;MAT Dec-25;1022976000;0.04029144301062315
Center Zone;TCCC;Value USD;Minimarkets;MAT Dec-23;121582800;0.03760251338900544
Center Zone;TCCC;Value USD;Minimarkets;MAT Dec-24;153577500;0.03760251338900544
Center Zone;TCCC;Value USD;Minimarkets;MAT Dec-25;159352400;0.03760251338900544
Center Zone;TCCC;Value USD;Traditional Stores;MAT Dec-23;833048900;0.035760221516253576
Center Zone;TCCC;Value USD;Traditional Stores;MAT Dec-24;769785500;0.035760221516253576
Center Zone;TCCC;Value USD;Traditional Stores;MAT Dec-25;797313200;0.035760221516253576
Center Zone;TCCC;Value USD;Pharma;MAT Dec-23;2097975;0.5342457494491255
Center Zone;TCCC;Value USD;Pharma;MAT Dec-24;2753349;0.5342457494491255
Center Zone;TCCC;Value USD;Pharma;MAT Dec-25;4224314;0.5342457494491255
Center Zone;TCCC;Value USD;Ecomm;MAT Dec-23;6205177;0.16047183784381325
Center Zone;TCCC;Value USD;Ecomm;MAT Dec-24;6540213;0.16047183784381325
Center Zone;TCCC;Value USD;Ecomm;MAT Dec-25;7589733;0.16047183784381325
Center Zone;TCCC;Value USD;Door to Door;MAT Dec-23;5816899;-0.09254446940291394
Center Zone;TCCC;Value USD;Door to Door;MAT Dec-24;7815205;-0.09254446940291394
Center Zone;TCCC;Value USD;Door to Door;MAT Dec-25;7091951;-0.09254446940291394
Center Zone;TCCC;Value USD;Specialized Stores;MAT Dec-23;4751140;0.5135992351657754
Center Zone;TCCC;Value USD;Specialized Stores;MAT Dec-24;4964213;0.5135992351657754
Center Zone;TCCC;Value USD;Specialized Stores;MAT Dec-25;7513829;0.5135992351657754
Center Zone;FMCG;Average Ticket USD;Total Market;MAT Dec-23;5.95;0.019461077844311392
Center Zone;FMCG;Average Ticket USD;Total Market;MAT Dec-24;6.68;0.019461077844311392
Center Zone;FMCG;Average Ticket USD;Total Market;MAT Dec-25;6.81;0.019461077844311392
Center Zone;FMCG;Average Ticket USD;Modern Trade;MAT Dec-23;11.05;-0.06824146981627288
Center Zone;FMCG;Average Ticket USD;Modern Trade;MAT Dec-24;11.43;-0.06824146981627288
Center Zone;FMCG;Average Ticket USD;Modern Trade;MAT Dec-25;10.65;-0.06824146981627288
Center Zone;FMCG;Average Ticket USD;Hypermarket;MAT Dec-23;11.95;-0.0234375
Center Zone;FMCG;Average Ticket USD;Hypermarket;MAT Dec-24;12.8;-0.0234375
Center Zone;FMCG;Average Ticket USD;Hypermarket;MAT Dec-25;12.5;-0.0234375
Center Zone;FMCG;Average Ticket USD;Supermarket;MAT Dec-23;12.09;-0.045751633986928164
Center Zone;FMCG;Average Ticket USD;Supermarket;MAT Dec-24;12.24;-0.045751633986928164
Center Zone;FMCG;Average Ticket USD;Supermarket;MAT Dec-25;11.68;-0.045751633986928164
Center Zone;FMCG;Average Ticket USD;Convenience;MAT Dec-23;6.04;0.038067349926793614
Center Zone;FMCG;Average Ticket USD;Convenience;MAT Dec-24;6.83;0.038067349926793614
Center Zone;FMCG;Average Ticket USD;Convenience;MAT Dec-25;7.09;0.038067349926793614
Center Zone;FMCG;Average Ticket USD;Discounters;MAT Dec-23;9.8;-0.07290640394088677
Center Zone;FMCG;Average Ticket USD;Discounters;MAT Dec-24;10.15;-0.07290640394088677
Center Zone;FMCG;Average Ticket USD;Discounters;MAT Dec-25;9.41;-0.07290640394088677
Center Zone;FMCG;Average Ticket USD;Wholesalers;MAT Dec-23;15.66;-0.09608540925266895
Center Zone;FMCG;Average Ticket USD;Wholesalers;MAT Dec-24;16.86;-0.09608540925266895
Center Zone;FMCG;Average Ticket USD;Wholesalers;MAT Dec-25;15.24;-0.09608540925266895
Center Zone;FMCG;Average Ticket USD;Traditional Trade;MAT Dec-23;4.53;0.0923076923076922
Center Zone;FMCG;Average Ticket USD;Traditional Trade;MAT Dec-24;5.2;0.0923076923076922
Center Zone;FMCG;Average Ticket USD;Traditional Trade;MAT Dec-25;5.68;0.0923076923076922
Center Zone;FMCG;Average Ticket USD;Minimarkets;MAT Dec-23;8.33;0.007633587786259666
Center Zone;FMCG;Average Ticket USD;Minimarkets;MAT Dec-24;9.17;0.007633587786259666
Center Zone;FMCG;Average Ticket USD;Minimarkets;MAT Dec-25;9.24;0.007633587786259666
Center Zone;FMCG;Average Ticket USD;Traditional Stores;MAT Dec-23;3.44;0.09629629629629655
Center Zone;FMCG;Average Ticket USD;Traditional Stores;MAT Dec-24;4.05;0.09629629629629655
Center Zone;FMCG;Average Ticket USD;Traditional Stores;MAT Dec-25;4.44;0.09629629629629655
Center Zone;FMCG;Average Ticket USD;Pharma;MAT Dec-23;8.8;0.13423517169614985
Center Zone;FMCG;Average Ticket USD;Pharma;MAT Dec-24;9.61;0.13423517169614985
Center Zone;FMCG;Average Ticket USD;Pharma;MAT Dec-25;10.9;0.13423517169614985
Center Zone;FMCG;Average Ticket USD;Ecomm;MAT Dec-23;11.6;-0.1451483560545309
Center Zone;FMCG;Average Ticket USD;Ecomm;MAT Dec-24;12.47;-0.1451483560545309
Center Zone;FMCG;Average Ticket USD;Ecomm;MAT Dec-25;10.66;-0.1451483560545309
Center Zone;FMCG;Average Ticket USD;Door to Door;MAT Dec-23;6.03;0.02690582959641241
Center Zone;FMCG;Average Ticket USD;Door to Door;MAT Dec-24;6.69;0.02690582959641241
Center Zone;FMCG;Average Ticket USD;Door to Door;MAT Dec-25;6.87;0.02690582959641241
Center Zone;FMCG;Average Ticket USD;Specialized Stores;MAT Dec-23;5.3;0.06193078324225865
Center Zone;FMCG;Average Ticket USD;Specialized Stores;MAT Dec-24;5.49;0.06193078324225865
Center Zone;FMCG;Average Ticket USD;Specialized Stores;MAT Dec-25;5.83;0.06193078324225865
Center Zone;NARTD;Average Ticket USD;Total Market;MAT Dec-23;1.93;-0.027906976744186074
Center Zone;NARTD;Average Ticket USD;Total Market;MAT Dec-24;2.15;-0.027906976744186074
Center Zone;NARTD;Average Ticket USD;Total Market;MAT Dec-25;2.09;-0.027906976744186074
Center Zone;NARTD;Average Ticket USD;Modern Trade;MAT Dec-23;2.37;-0.03717472118959109
Center Zone;NARTD;Average Ticket USD;Modern Trade;MAT Dec-24;2.69;-0.03717472118959109
Center Zone;NARTD;Average Ticket USD;Modern Trade;MAT Dec-25;2.59;-0.03717472118959109
Center Zone;NARTD;Average Ticket USD;Hypermarket;MAT Dec-23;2.62;0.027303754266211566
Center Zone;NARTD;Average Ticket USD;Hypermarket;MAT Dec-24;2.93;0.027303754266211566
Center Zone;NARTD;Average Ticket USD;Hypermarket;MAT Dec-25;3.01;0.027303754266211566
Center Zone;NARTD;Average Ticket USD;Supermarket;MAT Dec-23;2.57;0.03558718861209975
Center Zone;NARTD;Average Ticket USD;Supermarket;MAT Dec-24;2.81;0.03558718861209975
Center Zone;NARTD;Average Ticket USD;Supermarket;MAT Dec-25;2.91;0.03558718861209975
Center Zone;NARTD;Average Ticket USD;Convenience;MAT Dec-23;2.34;0
Center Zone;NARTD;Average Ticket USD;Convenience;MAT Dec-24;2.74;0
Center Zone;NARTD;Average Ticket USD;Convenience;MAT Dec-25;2.74;0
Center Zone;NARTD;Average Ticket USD;Discounters;MAT Dec-23;1.94;0
Center Zone;NARTD;Average Ticket USD;Discounters;MAT Dec-24;2.12;0
Center Zone;NARTD;Average Ticket USD;Discounters;MAT Dec-25;2.12;0
Center Zone;NARTD;Average Ticket USD;Wholesalers;MAT Dec-23;4.99;-0.2459499263622975
Center Zone;NARTD;Average Ticket USD;Wholesalers;MAT Dec-24;6.79;-0.2459499263622975
Center Zone;NARTD;Average Ticket USD;Wholesalers;MAT Dec-25;5.12;-0.2459499263622975
Center Zone;NARTD;Average Ticket USD;Traditional Trade;MAT Dec-23;1.75;0.06280193236715004
Center Zone;NARTD;Average Ticket USD;Traditional Trade;MAT Dec-24;2.07;0.06280193236715004
Center Zone;NARTD;Average Ticket USD;Traditional Trade;MAT Dec-25;2.2;0.06280193236715004
Center Zone;NARTD;Average Ticket USD;Minimarkets;MAT Dec-23;2.41;0.020905923344947785
Center Zone;NARTD;Average Ticket USD;Minimarkets;MAT Dec-24;2.87;0.020905923344947785
Center Zone;NARTD;Average Ticket USD;Minimarkets;MAT Dec-25;2.93;0.020905923344947785
Center Zone;NARTD;Average Ticket USD;Traditional Stores;MAT Dec-23;1.64;0.06315789473684208
Center Zone;NARTD;Average Ticket USD;Traditional Stores;MAT Dec-24;1.9;0.06315789473684208
Center Zone;NARTD;Average Ticket USD;Traditional Stores;MAT Dec-25;2.02;0.06315789473684208
Center Zone;NARTD;Average Ticket USD;Pharma;MAT Dec-23;1.61;-0.06103286384976525
Center Zone;NARTD;Average Ticket USD;Pharma;MAT Dec-24;2.13;-0.06103286384976525
Center Zone;NARTD;Average Ticket USD;Pharma;MAT Dec-25;2;-0.06103286384976525
Center Zone;NARTD;Average Ticket USD;Ecomm;MAT Dec-23;3.08;-0.2363112391930836
Center Zone;NARTD;Average Ticket USD;Ecomm;MAT Dec-24;3.47;-0.2363112391930836
Center Zone;NARTD;Average Ticket USD;Ecomm;MAT Dec-25;2.65;-0.2363112391930836
Center Zone;NARTD;Average Ticket USD;Door to Door;MAT Dec-23;2.84;0.09638554216867479
Center Zone;NARTD;Average Ticket USD;Door to Door;MAT Dec-24;3.32;0.09638554216867479
Center Zone;NARTD;Average Ticket USD;Door to Door;MAT Dec-25;3.64;0.09638554216867479
Center Zone;NARTD;Average Ticket USD;Specialized Stores;MAT Dec-23;2.76;0.07112970711297062
Center Zone;NARTD;Average Ticket USD;Specialized Stores;MAT Dec-24;2.39;0.07112970711297062
Center Zone;NARTD;Average Ticket USD;Specialized Stores;MAT Dec-25;2.56;0.07112970711297062
Center Zone;TCCC;Average Ticket USD;Total Market;MAT Dec-23;1.9;0.06334841628959276
Center Zone;TCCC;Average Ticket USD;Total Market;MAT Dec-24;2.21;0.06334841628959276
Center Zone;TCCC;Average Ticket USD;Total Market;MAT Dec-25;2.35;0.06334841628959276
Center Zone;TCCC;Average Ticket USD;Modern Trade;MAT Dec-23;2.54;-0.014184397163120588
Center Zone;TCCC;Average Ticket USD;Modern Trade;MAT Dec-24;2.82;-0.014184397163120588
Center Zone;TCCC;Average Ticket USD;Modern Trade;MAT Dec-25;2.78;-0.014184397163120588
Center Zone;TCCC;Average Ticket USD;Hypermarket;MAT Dec-23;2.75;-0.022580645161290436
Center Zone;TCCC;Average Ticket USD;Hypermarket;MAT Dec-24;3.1;-0.022580645161290436
Center Zone;TCCC;Average Ticket USD;Hypermarket;MAT Dec-25;3.03;-0.022580645161290436
Center Zone;TCCC;Average Ticket USD;Supermarket;MAT Dec-23;2.45;0.02631578947368407
Center Zone;TCCC;Average Ticket USD;Supermarket;MAT Dec-24;2.66;0.02631578947368407
Center Zone;TCCC;Average Ticket USD;Supermarket;MAT Dec-25;2.73;0.02631578947368407
Center Zone;TCCC;Average Ticket USD;Convenience;MAT Dec-23;2.21;0.006920415224913601
Center Zone;TCCC;Average Ticket USD;Convenience;MAT Dec-24;2.89;0.006920415224913601
Center Zone;TCCC;Average Ticket USD;Convenience;MAT Dec-25;2.91;0.006920415224913601
Center Zone;TCCC;Average Ticket USD;Discounters;MAT Dec-23;2.2;0.016460905349794164
Center Zone;TCCC;Average Ticket USD;Discounters;MAT Dec-24;2.43;0.016460905349794164
Center Zone;TCCC;Average Ticket USD;Discounters;MAT Dec-25;2.47;0.016460905349794164
Center Zone;TCCC;Average Ticket USD;Wholesalers;MAT Dec-23;4.82;-0.13714285714285712
Center Zone;TCCC;Average Ticket USD;Wholesalers;MAT Dec-24;5.25;-0.13714285714285712
Center Zone;TCCC;Average Ticket USD;Wholesalers;MAT Dec-25;4.53;-0.13714285714285712
Center Zone;TCCC;Average Ticket USD;Traditional Trade;MAT Dec-23;1.85;0.08411214953271018
Center Zone;TCCC;Average Ticket USD;Traditional Trade;MAT Dec-24;2.14;0.08411214953271018
Center Zone;TCCC;Average Ticket USD;Traditional Trade;MAT Dec-25;2.32;0.08411214953271018
Center Zone;TCCC;Average Ticket USD;Minimarkets;MAT Dec-23;2.59;0.020066889632106788
Center Zone;TCCC;Average Ticket USD;Minimarkets;MAT Dec-24;2.99;0.020066889632106788
Center Zone;TCCC;Average Ticket USD;Minimarkets;MAT Dec-25;3.05;0.020066889632106788
